people,commit_num,total_line_addition,total_line_deletion,total_file_edit_num,total_file_edit_type,sensitive_line_addition,sensitive_line_deletion,sensitive_file_edit_num,merge_rate,commit_interval,score_if,anomaly_if,score_ocsvm,anomaly_ocsvm,score_lof,anomaly_lof,vote
a364176773,45,14713,16345,364,54,131,121,16,0.0,3602.093181818182,0.0688682141592139,1,-2.20332909415049,1,-2.443251988424839,1,1
aaguilera,1,2,2,1,1,0,0,0,1.0,0.0,0.1346791127235946,1,-79.80792720028296,1,-0.9995067624111456,1,1
aahlenst,1,215,11,7,1,0,0,0,0.0,0.0,0.1979942137442352,1,0.0155761033527141,1,-3.879493722924184,1,1
ahmadshahwan,1,53,1,2,1,0,0,0,0.0,0.0,0.1972551770447034,1,0.0026006071806108,1,-1.1660814156280543,1,1
alessio-tw,1,19,7,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-4.734048907550914e-05,1,-1.4169081790234694,1,1
alex-krav,5,29,11,6,5,0,0,0,0.5,7562.595833333334,0.1409503494820788,1,-66.41330921458884,1,-1.0760457229978555,1,1
alex6971,1,88656,52041,300,15,867,168,29,0.0,0.0,0.0640731962190477,1,-5.878621897568323,1,-2.767088113227103,1,1
aliakdandach,1,11,9,2,1,0,0,0,0.0,0.0,0.1978652199677288,1,0.0022842440203163,1,-1.6982206493012435,1,1
androiderLee,2,2,2,2,2,0,0,0,0.0,7574.233333333334,0.1950095040713941,1,0.1354722348574313,1,-2.1293029508939125,1,1
antoinemeyer,1,13,2,2,1,0,0,0,0.0,0.0,0.1978652199677288,1,0.0022655877374546,1,-1.8488921472099864,1,1
aooohan,14,81,96,40,14,0,0,0,0.0,8.503846153846155,0.1703162573411906,1,0.12212772226178,1,-2.216285075034075,1,1
aoudiamoncef,1,2,2,2,1,0,0,0,0.0,0.0,0.1978652199677288,1,0.0021718150379115,1,-7.0786109798864185,1,1
aoyvx,8,29,17,8,7,0,0,0,0.0,3255.088095238095,0.1938506134010037,1,0.1196392002154596,1,-1.222326012721822,1,1
arend-von-reinersdorff,1,5,4,2,2,0,0,0,0.0,0.0,0.1978652199677288,1,0.0076631586323969,1,-3.3757672523617708,1,1
arey,3,3,3,3,3,0,0,0,0.0,444.0833333333333,0.1972306146061171,1,0.0321401404175532,1,-1.0253048699538283,1,1
armansimonyan13,1,1,1,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002313318365594,1,-1.0,1,1
arnovh,1,1,2,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.000226229449538,1,-7227.315930196678,-1,1
ascopes,9,1392,33,13,9,0,0,0,0.0,34224.91458333333,0.1798494268913981,1,0.3389135658780162,1,-1.3612359661713076,1,1
asgh,3,2,3,3,3,0,0,0,0.0,2.458333333333333,0.1972306146061171,1,0.0239000663254103,1,-1.0683773047998495,1,1
baker-yuan,12,316,20,12,12,0,0,0,0.0,1021.1727272727272,0.1795999196559276,1,0.0977440895785122,1,-1.5738547683555952,1,1
bananayong,1,41,5,2,2,0,0,0,1.0,0.0,0.1118778732414509,1,-79.80774928897229,1,-0.9928137706445488,1,1
bclozel,165,9210,4354,541,228,421,757,104,0.0,11730.053963414635,-0.0861587934727279,-1,-63.82783147067824,1,-2.954229963508077,1,1
ben-enfuse-io,2,6,8,4,2,0,0,0,0.0,15594.833333333334,0.1959867352604708,1,0.2286560428997859,1,-1.718902551550131,1,1
benelog,1,16,16,13,2,0,0,0,0.0,0.0,0.196171568807311,1,0.0324058658398485,1,-3.634934469515815,1,1
binababar,1,1,1,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002313318365594,1,-1.0,1,1
binchoo,5,375,161,10,5,0,0,0,0.0,37738.475000000006,0.1885376930546207,1,0.2897542331782574,1,-1.3821617423417156,1,1
boerzi,1,150,21,22,3,59,19,9,0.0,0.0,0.1614680784926552,1,0.2333691404763556,1,-4.266452619042243,1,1
bougar,3,80,2,4,3,0,0,0,0.0,1209.0166666666669,0.1972306146061171,1,0.0490804510768896,1,-1.0111362887460589,1,1
bwilsonPaychex,2,10,8,2,2,0,0,0,0.0,1551.0666666666666,0.1960716318762832,1,0.0408142918312677,1,-1.1884656518263008,1,1
candrews,2,37,8,3,2,0,0,0,1.0,758.4666666666667,0.1091213833656641,1,-79.80626750688648,1,-1.1042035256307918,1,1
carldea,4,40,8,4,4,40,8,4,0.0,189.57222222222225,0.1700692227227626,1,0.1363515560742172,1,-3.772990217230685,1,1
cdalexndr,5,1443,1790,105,7,0,0,0,0.0,311.1083333333333,0.164086062354052,1,0.1764170645744229,1,-3.218896462151035,1,1
chenqimiao,4,8,5,4,4,0,0,0,0.75,33977.86666666666,0.1174656136681596,1,-78.75140929523447,1,-164.5069206088375,1,1
christophejan,4,722,68,24,4,0,0,0,0.0,1408.1055555555556,0.1920716592493996,1,0.1076914454221906,1,-1.656741024577996,1,1
cprayer,3,4,2,3,3,0,0,0,1.0,11438.125,0.1022608650547946,1,-79.79891718653444,1,-8.543751204558626,1,1
csiichao,1,476392,260768,300,23,1864,1664,50,0.0,0.0,-0.1305722940483541,-1,-102.54163138443766,-1,-3.897478389946784,1,-1
ctailor2,8,292,98,18,8,0,0,0,0.0,2439.0666666666666,0.193243709539536,1,0.1320507940218789,1,-1.1564687939088758,1,1
daisuzz,1,1,1,1,1,0,0,0,1.0,0.0,0.1392283634995813,1,-79.80792722718519,1,-0.9995057444549004,1,1
dan-codacy,1,1338144,0,6,1,1338144,0,6,0.0,0.0,-0.1563942657746592,-1,-106.79615643598048,-1,-12.469194558364602,1,-1
danthonywalker,2,7,3,3,2,0,0,0,0.0,449357.5,0.142341446744124,1,-45.02596086044574,1,-5.41144439659454,1,1
davidvieiratrustly,1,33,7,2,1,0,0,0,0.0,0.0,0.1972551770447034,1,0.0024613227273704,1,-0.9976153346313976,1,1
